LocationID	LocationName	Organisation_name	ZIP	adress_town	adress_street	adress_number	state	country	coordinates_east	coordinates_north	dcpLatitude	dcpLongitude	connected_towns	connected_people_2018	total_population	note	report_category
ATTP_4-40601002	Freistadt und Umgebung	Reinhaltungsverband Freistadt und Umgebung	4240.0	Freistadt	An der Feldaist	15	Upper Austria	Austria	486748.6275	511248.4555	48.49443441	14.50650417	Freistadt, Grünbach, Lasberg, Rainbach im Mühlkreis, Waldburg	15000.0	17051.0		general; alps
ATTP_4-40603001	Gutau	Marktgemeinde Gutau	4293.0	Gutau	St. Oswalder Straße	2	Upper Austria	Austria	494807.813	502595.5921	48.4154727	14.61362625	Gutau	1182.0	2672.0		general; alps
ATTP_4-40607001	Kefermarkt	Marktgemeinde Kefermarkt	4292.0	Kefermarkt	Oberer Markt	15	Upper Austria	Austria	489240.1772	504191.4831	48.43062474	14.53873937	Kefermarkt, Lasberg, Neumarkt im Mühlkreis	1208.0	8097.0		general; alps
ATTP_4-40608002	Königswiesen	Marktgemeinde Königswiesen	4280.0	Königswiesen	Markt	2	Upper Austria	Austria	510725.7167	500597.6096	48.39495255	14.82815039	Königswiesen	2500.0	3091.0		general; alps
ATTP_4-40611001	Liebeu	Marktgemeinde Liebeu	4252.0	Liebenau	Liebenau	41	Upper Austria	Austria	509870.6828	516270.6529	48.53604708	14.82064783	Liebeu	1412.0	1585.0		general; alps
ATTP_4-40612001	Neumarkt im Mkr	Marktgemeinde Neumarkt im Mühlkreis	4212.0	Neumarkt im Mühlkreis	Marktplatz	1	Upper Austria	Austria	484547.0166	502872.5216	48.41939829	14.4750526	Neumarkt im Mühlkreis	1202.0	3163.0		general; alps
ATTP_4-40613001	Pierbach-Schönau-St.Thomas	Reinhalteverband Pierbach-Schöu-St.Thomas	4274.0	Schönau im Mühlkreis	Schulstraße	1	Upper Austria	Austria	502949.8213	494994.1677	48.34585319	14.72179173	Pierbach, Schöu im Mühlkreis, St. Thomas am Blasenstein	1332.0	3889.0		general; alps
ATTP_4-40614001	Untere Feldaist	Reinhaltungsverband Untere Feldaist	4230.0	Pregarten	Bahnhofstraße	65	Upper Austria	Austria	488404.1503	495567.0694	48.35317371	14.52565671	Hagenberg im Mühlkreis, Pregarten, Wartberg ob der Aist	6335.0	12449.0		general; alps
ATTP_4-40618001	St. Oswald Freistadt	Marktgemeinde Sankt Oswald bei Freistadt	4271.0	Sankt Oswald bei Freistadt	Markt	80	Upper Austria	Austria	491737.6497	511157.1676	48.4929181	14.57399039	St. Oswald bei Freistadt	1497.0	2906.0		general; alps
ATTP_4-40620001	Kettenbach I	Reinhaltungsverband Kettenbach	4284.0	Tragwein	Reitgraben	4	Upper Austria	Austria	496196.8453	492246.1319	48.32218514	14.63006371	Tragwein, Bad Zell, Allerheiligen im Mühlkreis	2362.0	7292.0		general; alps
ATTP_4-40621001	Unterweißenbach	Marktgemeinde Unterweißenbach	4273.0	Unterweißenbach	Markt	21	Upper Austria	Austria	506888.1033	504291.189	48.42882125	14.7772514	Kaltenberg, Unterweißenbach	1993.0	2796.0		general; alps
ATTP_4-40622001	Unterweitersdorf	Gemeinde Unterweitersdorf	4210.0	Unterweitersdorf	Gusentalstraße	1a	Upper Austria	Austria	483625.1515	495566.2722	48.35380673	14.46116742	Unterweitersdorf, Alberndorf in der Riedmark	1686.0	6303.0		general; alps
ATTP_4-40702001	Hallstättersee	RHV Hallstättersee	4822.0	Bad Goisern am Hallstättersee	Anzenau	8	Upper Austria	Austria	420684.7612	418587.968	47.66640161	13.6080856	Bad Goisern am Hallstättersee, Gosau, Hallstatt, Obertraun	11500.0	10843.0		general; alps
ATTP_4-40703001	Wolfgangsee-Ischl	Reinhalteverband Wolfgangsee-Ischl	4820.0	Bad Ischl	Linzer Straße	6	Upper Austria	Austria	423686.6295	425100.1048	47.72488968	13.64841599	Bad Ischl, St. Wolfgang im Salzkammergut, Sankt Gilgen, Strobl	25291.0	24450.0		general; alps
ATTP_4-40704001	Ebensee	Marktgemeinde Ebensee am Traunsee	4802.0	Ebensee	Hauptstraße	34	Upper Austria	Austria	433626.4566	434817.5549	47.81187943	13.78169397	Ebensee am Traunsee	7000.0	7670.0		general; alps
ATTP_4-40708001	Traunsee-rd	Reinhalteverband Traunsee-rd	4810.0	Gmunden	Münzfeld	24	Upper Austria	Austria	435150.6386	449297.8648	47.94207054	13.8032132	Altmünster, Gmunden, Gschwandt, Ohlsdorf, Pinsdorf, Traunkirchen	51316.0	36620.0		general; alps
ATTP_4-40719002	Scharnstein	Marktgemeinde Scharnstein	4644.0	Scharnstein	Hauptstraße	13	Upper Austria	Austria	448097.1772	446453.9419	47.91565612	13.97624039	Grüu im Almtal, Scharnstein	6600.0	6948.0		general; alps
ATTP_4-40720001	Vorchdorf	Marktgemeinde Vorchdorf	4655.0	Vorchdorf	Schlossplatz	7	Upper Austria	Austria	443055.7803	457712.0013	48.01728905	13.90988739	Kirchham, St. Konrad, Vorchdorf	8153.0	10820.0		general; alps
ATTP_4-40806002	Gaspoltshofen	Marktgemeinde Gaspoltshofen	4673.0	Gaspoltshofen	Hauptstraße	53	Upper Austria	Austria	432162.1472	473055.3081	48.15594709	13.76495497	Gaspoltshofen, Wolfsegg am Hausruck	2121.0	5565.0		general; alps
ATTP_4-40809001	Haag /Hausruck	Marktgemeinde Haag am Hausruck	4680.0	Haag am Hausruck	Marktplatz	23	Upper Austria	Austria	423856.7288	477016.7621	48.19194158	13.65351123	Haag am Hausruck	1843.0	2208.0		general; alps
ATTP_4-40811002	Mittleres Trattchtal	Reinhaltungsverband Mittleres Trattchtal	4716.0	Hofkirchen an der Trattnach	Hauptstraße	30	Upper Austria	Austria	429866.2486	480616.9043	48.22407775	13.73460947	Aistersheim, Hofkirchen an der Trattch, Rottenbach	2483.0	3673.0		general; alps
ATTP_4-40816001	Natternbach-Neukirchen-Escheu	Wasserverband Natternbach-Neunkirchen A.W.-Escheu	4723.0	Natternbach	Hauserstraße	41	Upper Austria	Austria	431212.3142	498469.9907	48.38460515	13.75402255	Escheu im Hausruckkreis, Natternbach, Neukirchen am Walde, St. Aegidi	2646.0	6543.0		general; alps
ATTP_4-40818001	Neumarkt /Hausruck	Reinhalteverband Neumarkt im Hausruck und Umgebung	4720.0	Neumarkt im Hausruckkreis	Marktplatz	30	Upper Austria	Austria	430084.3939	486102.9441	48.2734165	13.73792798	Kallham, Neumarkt im Hausruckkreis, Pötting, Taufkirchen an der Trattch, Wendling	5013.0	7285.0		general; alps
ATTP_4-40822001	Oberes Pramtal	Reinhalteverband Oberes Pramtal	4742.0	Pram	Marktstraße	1	Upper Austria	Austria	419225.5289	483941.8151	48.25438942	13.59151045	Pram, Geiersberg, Taiskirchen im Innkreis, Dorf an der Pram	1560.0	5653.0		general; alps
ATTP_4-40831002	Aschachtal	Reinhalteverband Aschachtal	4730.0	Waizenkirchen	Esthofen	15	Upper Austria	Austria	439868.4511	495232.0544	48.35500329	13.87061058	Prambachkirchen, Escheu im Hausruckkreis, Heiligenberg, Michaelnbach, Peuerbach, St. Agatha, St. Thomas, Steegen, Waizenkirchen, St. Thomas am Blasenstein, Altschwendt, St. Willibald	11380.0	20685.0		general; alps
ATTP_4-40832001	Trattchtal	Reinhaltungsverband Trattchtal	4702.0	Wallern an der Trattnach	Parzham	3	Upper Austria	Austria	447138.81	482614.5214	48.2410176	13.96734613	St. Marienkirchen an der Polsenz, Scharten, Bad Schallerbach, Gallspach, Grieskirchen, Kematen am Innbach, Meggenhofen, Michaelnbach, Pollham, St. Georgen bei Grieskirchen, Schlüßlberg, Taufkirchen an der Trattch, Tollet, Wallern an der Trattch, Buchkirchen, Krenglbach, Pichl bei Wels	37358.0	42131.0		general; alps
ATTP_4-40833001	Oberes Trattchtal	Reinhaltungsverband Oberes Trattchtal	4675.0	Weibern	Hauptstraße	5	Upper Austria	Austria	427874.3709	476898.4967	48.19071754	13.7075556	Geboltskirchen, Haag am Hausruck, Weibern	2751.0	5371.0		general; alps
ATTP_4-40903001	Hinterstoder-Stodertal	Gemeinde Hinterstoder	4573.0	Hinterstoder	Hinterstoder	38	Upper Austria	Austria	462452.2968	423598.971	47.70882321	14.16507642	Hinterstoder, Klaus an der Pyhrnbahn, St. Pankraz, Vorderstoder	2659.0	3138.0		general; alps
ATTP_4-40909001	Molln	Marktgemeinde Molln	4591.0	Molln	Marktstraße	1	Upper Austria	Austria	468977.8055	444264.5207	47.89407511	14.25531293	Grünburg, Molln	2667.0	7503.0		general; alps
ATTP_4-40912001	Pettenbach	Marktgemeinde Pettenbach	4643.0	Pettenbach	Kirchenplatz	3	Upper Austria	Austria	449569.7686	451747.5407	47.96316723	13.99654891	Pettenbach	1845.0	5303.0		general; alps
ATTP_4-40912207	Sauzipf	Wassergenossenschaft Sauzipf	4643.0	Pettenbach	Lidau	1	Upper Austria	Austria	449422.55	449823.15	47.94586647	13.99435867	Pettenbach, Steinbach am Ziehberg	1037.0	6144.0		general; alps
ATTP_4-40913001	Ried /Traunkreis	Gemeinde Ried im Traunkreis	4551.0	Ried im Traunkreis	Hauptstraße	27	Upper Austria	Austria	454740.1302	461644.2494	48.05178065	14.06704885	Ried im Traunkreis, Sattledt	1109.0	5436.0		general; alps
ATTP_4-40920002	Mittleres Steyrtal	Abwasserverband Mittleres Steyrtal	4594.0	Steinbach an der Steyr	Sportstraße	25	Upper Austria	Austria	470344.9225	453921.1772	47.9807976	14.27516066	Grünburg, Steinbach an der Steyr, Waldneukirchen	1401.0	8042.0		general; alps
ATTP_4-40922001	Oberes Kremstal	Reinhaltungsverband Oberes Kremstal	4552.0	Wartberg an der Krems	Penzendorf	100	Upper Austria	Austria	458596.0329	456592.797	48.00600126	14.1181012	Inzersdorf im Kremstal, Kirchdorf an der Krems, Klaus an der Pyhrnbahn, Micheldorf in Oberösterreich, Nußbach, Oberschlierbach, Schlierbach, Wartberg an der Krems	16565.0	21963.0		general; alps
ATTP_4-40923001	Windischgarsten	Reinhaltungsverband Großraum Windischgarsten	4580.0	Windischgarsten	Hauptstraße	5	Upper Austria	Austria	472702.2515	425261.1008	47.72271145	14.30197185	Edlbach, Roseu am Hengstpaß, Roßleithen, Spital am Pyhrn, Windischgarsten	8963.0	7874.0		general; alps
ATTP_4-41001001	Allhaming	Gemeinde Allhaming	4511.0	Allhaming	Allhaming	46	Upper Austria	Austria	463256.47	473561.1	48.15820089	14.1830537	Allhaming	844.0	1176.0		general; alps
ATTP_4-41003001	Regiolkläranlage Linz-Asten	Linz Service GmbH für Infrastruktur und Kommule Dienste	4020.0	Linz	Wiener Straße	151	Upper Austria	Austria	480179.5356	482491.9369	48.23664991	14.41222692	Linz, Alkoven, Ansfelden, Asten, Enns, Hargelsberg, Hörsching, Hofkirchen im Traunkreis, Kirchberg-Thening, Kronstorf, Leonding, St. Florian, Neuhofen an der Krems, Niederneukirchen, Oftering, Pasching, Pucking, St. Marien, Traun, Wilhering, Katsdorf, Luftenberg an der Donau, St. Georgen an der Gusen, St. Martin im Mühlkreis, Wolfern, Altenberg bei Linz, Eidenberg, Engerwitzdorf, Feldkirchen an der Donau, Goldwörth, Gramastetten, Hellmonsödt, Herzogsdorf, Kirchschlag bei Linz, Lichtenberg, Ottensheim, Pucheu, St. Gotthard im Mühlkreis, Sonnberg im Mühlkreis, Steyregg, Walding, Holzhausen	599639.0	431865.0		general; alps
ATTP_4-41014001	Unteres Kremstal	Reinhaltungsverband Unteres Kremstal	4501.0	Neuhofen an der Krems	Weidenweg	23	Upper Austria	Austria	466742.6963	472837.0912	48.15133703	14.22981124	Kremsmünster, Kematen an der Krems, Neuhofen an der Krems, Piberbach, Rohr im Kremstal, Schiedlberg	17860.0	20466.0		general; alps
ATTP_4-41105004	Grein	Stadtgemeinde Grein	4360.0	Grein	Rathausgasse	1	Upper Austria	Austria	514566.8295	482535.6928	48.23183851	14.87518904	Grein, St. Nikola an der Donau	2260.0	3681.0		general; alps
ATTP_4-41106001	Mittlere Gusen	Reinhaltungsverband Mittlere Gusen	4223.0	Katsdorf	Lungitz	15	Upper Austria	Austria	484817.7275	488875.8498	48.29347515	14.47593615	Wartberg ob der Aist, Katsdorf, Ried in der Riedmark, Engerwitzdorf	4320.0	20486.0		general; alps
ATTP_4-41108001	Bad Kreuzen	Marktgemeinde Bad Kreuzen	4362.0	Bad Kreuzen	Bad Kreuzen	20a	Upper Austria	Austria	510305.3042	484833.9412	48.25325369	14.8184119	Bad Kreuzen	779.0	2225.0		general; alps
ATTP_4-41111001	Mauthausen-Ost	Reinhaltungsverband Gerichtsbezirk Mauthausen-Ost	4310.0	Mauthausen	Dammweg	1	Upper Austria	Austria	490943.6588	482347.715	48.23392157	14.55712178	Langenstein, Mauthausen, Naarn im Machlande, Ried in der Riedmark, Schwertberg	20359.0	20666.0		general; alps
ATTP_4-41112001	Mitterkirchen	Marktgemeinde Mitterkirchen im Machland	4343.0	Mitterkirchen	Mitterkirchen	50	Upper Austria	Austria	502596.3446	476589.0695	48.18037432	14.7126236	Mitterkirchen im Machland, Naarn im Machlande	1112.0	5431.0		general; alps
ATTP_4-41115001	Pabneukirchen	Marktgemeinde Pabneukirchen	4363.0	Pabneukirchen	Markt	16	Upper Austria	Austria	509899.2096	491258.2602	48.31110179	14.81458924	Pabneukirchen	1431.0	1702.0		general; alps
ATTP_4-41116001	Perg	Reinhaltungsverband Perg-Münzbach-Windhaag-Rechberg	4320.0	Perg	Kickenau	25	Upper Austria	Austria	497493.0601	482343.6381	48.23292579	14.645294	Münzbach, Perg, Rechberg, Windhaag bei Perg	14042.0	12971.0		general; alps
ATTP_4-41119001	St. Georgen am Walde	Marktgemeinde Sankt Georgen am Walde	4372.0	St Georgen am Walde	Markt	9	Upper Austria	Austria	516513.9529	495735.0394	48.35019682	14.90498789	St. Georgen am Walde	714.0	1955.0		general; alps
ATTP_4-41123001	Machland-Ost	Reinhaltungsverband Machland-Ost	4351.0	Saxen	Saxendorf	20	Upper Austria	Austria	509098.8585	478780.0704	48.19901133	14.80062758	Arbing, Baumgartenberg, Perg, Saxen	4029.0	13642.0		general; alps
ATTP_4-41125001	Waldhausen	Marktgemeinde Waldhausen im Strudengau	4391.0	Waldhausen im Strudengau	Markt	14	Upper Austria	Austria	520413.5686	486221.8201	48.26392153	14.95492719	Waldhausen im Strudengau	1150.0	2882.0		general; alps
ATTP_4-41204001	Eberschwang	Marktgemeinde Eberschwang	4906.0	Eberschwang	Eberschwang	93	Upper Austria	Austria	416755.471	474233.7433	48.16712805	13.55786582	Eberschwang	3114.0	3414.0		general; alps
ATTP_4-41208001	Gurten	Gemeinde Gurten	4942.0	Gurten	Hofmark	21	Upper Austria	Austria	400204.8833	483825.2762	48.25362127	13.33530195	Gurten, Wippenham	1198.0	1771.0		general; alps
ATTP_4-41213001	Koberußerwald	Reinhaltungsverband Koberußerwald	4923.0	Lohnsburg	Kramling	-	Upper Austria	Austria	406494.6311	473291.6764	48.15883484	13.41987072	Lohnsburg am Koberußerwald, Schildorn, Waldzell, Weilbach	2086.0	6290.0		general; alps
ATTP_4-41215002	Mettmach	Marktgemeinde Mettmach	4931.0	Mettmach	Marktplatz	1	Upper Austria	Austria	400363.6466	476431.3326	48.18710851	13.33743883	Aspach, Lohnsburg am Koberußerwald, Mettmach	1447.0	7202.0		general; alps
ATTP_4-41219001	Untere Gurten	Reinhaltungsverband Untere Gurten	4982.0	Obernberg am Inn	Marktplatz	36	Upper Austria	Austria	400960.2903	492359.8719	48.33039225	13.34549092	Mörschwang, Obernberg am Inn, Reichersberg, St. Georgen bei Obernberg am Inn	2731.0	4080.0		general; alps
ATTP_4-41220001	Mittlere Antiesen	Reinhaltungsverband Mittlere Antiesen	4974.0	Ort im Innkreis	Ort	182	Upper Austria	Austria	407225.058	491748.5363	48.32485578	13.4299911	Aurolzmünster, Eitzing, Ort im Innkreis, Reichersberg, St. Martin im Innkreis, Senftenbach, Utzeich	12123.0	11010.0		general; alps
ATTP_4-41221001	Oberach	Reinhaltungsverband Oberach	4925.0	Pattigham	Dunzingerstraße	90	Upper Austria	Austria	411054.5349	473453.3594	48.16022893	13.48118367	Pattigham, Pramet, Schildorn	1418.0	3193.0		general; alps
ATTP_4-41225001	Ried und Umgebung	Reinhaltungsverband Ried im Innkreis und Umgebung	4910.0	Ried im Innkreis	Hauptplatz	12	Upper Austria	Austria	410885.679	480666.6422	48.22511994	13.4790917	Aurolzmünster, Hohenzell, Mehrnbach, Neuhofen im Innkreis, Pattigham, Ried im Innkreis, Tumeltsham	25420.0	24719.0		general; alps
ATTP_4-41303001	Aigen-Schlägl	Marktgemeinde Aigen-Schlägl	4160.0	Aigen im Mühlkreis	Marktplatz	17	Upper Austria	Austria	447344.1694	526177.7649	48.63282882	13.97493396	Oepping, Aigen-Schlägl, Rohrbach-Berg	3411.0	9899.0		general; alps
ATTP_4-41304001	Altenfelden	Marktgemeinde Altenfelden	4121.0	Altenfelden	Veldenstraße	3	Upper Austria	Austria	446730.4025	508492.5011	48.47381362	13.96466512	Altenfelden	705.0	2230.0		general; alps
ATTP_4-41304002	Kleines Mühltal	Marktgemeinde Altenfelden	4121.0	Altenfelden	Veldenstraße	3	Upper Austria	Austria	444521.3805	510965.2341	48.49621094	13.93504191	Altenfelden, Arnreit, Atzesberg, Lembach im Mühlkreis	794.0	5360.0		general; alps
ATTP_4-41307001	Mühltal	Reinhalteverband Mühltal & Region Böhmerwald	4171.0	Auberg	Iglbach	40	Upper Austria	Austria	451732.9945	513319.6314	48.51684595	14.03291897	St. Stefan-Afiesl, Helfenberg, Arnreit, Auberg, Haslach an der Mühl, Lichteu im Mühlkreis, Oepping, St. Oswald bei Haslach, St. Peter am Wimberg, Rohrbach-Berg, Vorderweißenbach	20000.0	19012.0		general; alps
ATTP_4-41312002	Niederran Hofkirchen	Marktgemeinde Hofkirchen im Mühlkreis	4142.0	Hofkirchen im Mühlkreis	Markt	8	Upper Austria	Austria	434432.6656	507684.4744	48.46732213	13.79824898	Hofkirchen im Mühlkreis, Oberkappel, Pfarrkirchen im Mühlkreis, Neustift im Mühlkreis	1608.0	5157.0		general; alps
ATTP_4-41318001	Lembach	Marktgemeinde Lembach im Mühlkreis	4132.0	Lembach im Mühlkreis	Schulstraße	2	Upper Austria	Austria	442200.2206	510518.9287	48.49235344	13.90358623	Lembach im Mühlkreis	675.0	1538.0		general; alps
ATTP_4-41321001	Neufelden	Marktgemeinde Neufelden	4120.0	Neufelden	Markt	22	Upper Austria	Austria	449303.9985	509087.3453	48.47897138	13.9995461	Altenfelden, Kleinzell im Mühlkreis, Neufelden	895.0	5107.0		general; alps
ATTP_4-41323001	Niederwaldkirchen	Marktgemeinde Niederwaldkirchen	4174.0	Niederwaldkirchen	Markt	22	Upper Austria	Austria	456014.7587	505473.9817	48.44592145	14.08985458	Niederwaldkirchen, St. Johann am Wimberg, St. Ulrich im Mühlkreis	1100.0	3500.0		general; alps
ATTP_4-41326001	Peilstein Julbach	Marktgemeinde Peilstein im Mühlviertel	4153.0	Peilstein im Mühlviertel	Markt	7	Upper Austria	Austria	442384.9368	523346.3409	48.60771119	13.90736171	Julbach, Nebelberg, Oepping, Peilstein im Mühlviertel	1715.0	5256.0		general; alps
ATTP_4-41337001	St. Veit	Gemeinde St.Veit im Mühlkreis	4173.0	Sankt Veit im Mühlkreis	Schnopfhagenplatz	3	Upper Austria	Austria	462488.1264	507950.7624	48.46760042	14.17773142	St. Veit im Mühlkreis, Oberneukirchen	1072.0	4418.0		general; alps
ATTP_4-41338002	Sarleinsbach	Marktgemeinde Sarleinsbach	4152.0	Sarleinsbach	Marktplatz	4	Upper Austria	Austria	443426.0897	514909.9985	48.53176577	13.92062122	Sarleinsbach	1474.0	2276.0		general; alps
ATTP_4-41342001	Ulrichsberg	Marktgemeinde Ulrichsberg	4161.0	Ulrichsberg	Markt	20	Upper Austria	Austria	443974.5579	529669.5949	48.66447295	13.92957498	Klaffer am Hochficht, Schwarzenberg am Böhmerwald, Ulrichsberg	4842.0	4698.0		general; alps
ATTP_4-41402001	Andorf	Marktgemeinde Andorf	4770.0	Andorf	Hauptstraße	32	Upper Austria	Austria	417592.4277	498074.9861	48.38156592	13.57008577	Andorf	3246.0	5204.0		general; alps
ATTP_4-41407001	Engelhartszell	Marktgemeinde Engelhartszell an der Dou	4090.0	Engelhartszell	Marktplatz	61	Upper Austria	Austria	430082.3198	510851.3484	48.49602424	13.73963156	Engelhartszell, St. Aegidi, St. Roman	2900.0	4186.0		general; alps
ATTP_4-41409001	Esternberg	Gemeinde Esternberg	4092.0	Esternberg	Hauptstraße	33	Upper Austria	Austria	417474.4727	515787.3276	48.54088449	13.5692103	Esternberg	1830.0	2857.0		general; alps
ATTP_4-41411001	Kopfing	Marktgemeinde Kopfing im Innkreis	4794.0	Kopfing im Innkreis	Hauptstraße	95	Upper Austria	Austria	423778.1109	504162.7346	48.43612649	13.65394711	Kopfing im Innkreis	1180.0	2002.0		general; alps
ATTP_4-41413001	Münzkirchen	Marktgemeinde Münzkirchen	4792.0	Münzkirchen	Schärdinger Straße	1	Upper Austria	Austria	418018.3493	510240.3424	48.49097799	13.57634473	Kopfing im Innkreis, Münzkirchen, St. Roman	1711.0	6276.0		general; alps
ATTP_4-41414001	Raab	Marktgemeinde Raab	4760.0	Raab	Marktstraße	7	Upper Austria	Austria	422204.8963	495167.5984	48.35527258	13.63221834	Raab	2100.0	2276.0		general; alps
ATTP_4-41422001	Schärding	Reinhaltungsverband Schärding und Umgebung	4780.0	Schärding Innere Stadt	Passauer Straße	33	Upper Austria	Austria	407550.7023	507262.4793	48.4643986	13.43464869	Brunnenthal, St. Florian am Inn, Schärding	7615.0	10476.0		general; alps
ATTP_4-41425002	Suben-St.Marienkirchen	Gemeinde Suben	4975.0	Suben	Suben	7	Upper Austria	Austria	407605.8093	500916.2436	48.40731524	13.43528452	St. Marienkirchen bei Schärding, Suben	3073.0	3361.0		general; alps
ATTP_4-41426001	Pram-Pfudabach	Reinhaltungsverband Pram/Pfudabach	4775.0	Taufkirchen an der Pram	Furth	20	Upper Austria	Austria	413875.1341	501519.8493	48.41264191	13.52000099	Diersbach, Rainbach im Innkreis, Sigharting, Taufkirchen an der Pram	3329.0	6798.0		general; alps
ATTP_4-41430001	Mittleres Pramtal	Reinhaltungsverband Mittleres Pramtal	4755.0	Zell an der Pram	Andorfer Straße	39	Upper Austria	Austria	422016.9179	491193.9589	48.31953581	13.62947892	Dorf an der Pram, Riedau, Zell an der Pram	6365.0	5139.0		general; alps
ATTP_4-41503001	Kurbezirk Bad Hall	Wasserverband Kurbezirk Bad Hall	4540.0	Bad Hall	Rohrer Straße	6	Upper Austria	Austria	465050.6369	461443.1696	48.04901683	14.20535247	Adlwang, Bad Hall, Pfarrkirchen bei Bad Hall, Waldneukirchen	11000.0	11729.0		general; alps
ATTP_4-41505001	Gaflenztal	Wasserverband Gaflenztal	3335.0	Weyer	Steyrerstraße	21	Upper Austria	Austria	498046.8887	440086.1661	47.85274161	14.64318002	Gaflenz, Weyer	3402.0	6147.0		general; alps
ATTP_4-41507001	Großraming	Gemeinde Großraming	4463.0	Großraming	Kirchenplatz	1	Upper Austria	Austria	490349.0718	443410.0575	47.88376089	14.54098798	Großraming, Maria Neustift	1742.0	4279.0		general; alps
ATTP_4-41509003	Losenstein	Gemeinde Losenstein	4460.0	Losenstein	Eisenstraße	45	Upper Austria	Austria	479381.7275	448455.6448	47.93058624	14.39523871	Laussa, Losenstein	1201.0	2854.0		general; alps
ATTP_4-41512002	Reichraming	Gemeinde Reichraming	4462.0	Reichraming	Am Ortsplatz	1	Upper Austria	Austria	483404.6998	445752.2553	47.90576183	14.44856854	Reichraming	990.0	1705.0		general; alps
ATTP_4-41517001	Ternberg	Marktgemeinde Ternberg	4452.0	Ternberg	Kirchenplatz	12/1	Upper Austria	Austria	476623.9582	450714.3593	47.95123715	14.35872299	Ternberg	2061.0	3406.0		general; alps
ATTP_4-41603002	Bad Leonfelden	Stadtgemeinde Bad Leonfelden	4190.0	Bad Leonfelden	Hauptplatz	1	Upper Austria	Austria	471586.2978	511014.2393	48.49420185	14.30129461	Bad Leonfelden, Vorderweißenbach	6415.0	6885.0		general; alps
ATTP_4-41605001	Gallneukirchner Becken	Reinhaltungsverband Gallneukirchner Becken	4210.0	Gallneukirchen	Reichenauer Straße	1	Upper Austria	Austria	482881.8677	494146.8712	48.34113675	14.45086241	Alberndorf in der Riedmark, Altenberg bei Linz, Engerwitzdorf, Gallneukirchen, Haibach im Mühlkreis, Hellmonsödt, Ottenschlag im Mühlkreis	9575.0	27857.0		general; alps
ATTP_4-41619002	Reicheu	Marktgemeinde Reicheu im Mühlkreis	4204.0	Reichenau im Mühlkreis	Marktplatz	2	Upper Austria	Austria	476156.8624	505959.8435	48.44821659	14.36223741	Haibach im Mühlkreis, Ottenschlag im Mühlkreis, Reichenau im Mühlkreis	1178.0	2765.0		general; alps
ATTP_4-41620001	Reichenthal	Marktgemeinde Reichenthal	4193.0	Reichenthal	Oberer Markt	11	Upper Austria	Austria	478413.5083	516460.2815	48.54238199	14.39467949	Reichenthal	1529.0	1519.0		general; alps
ATTP_4-41622001	Schenkenfelden	Marktgemeinde Schenkenfelden	4192.0	Schenkenfelden	Markt	1	Upper Austria	Austria	476102.2343	513191.0845	48.51325923	14.36279057	Schenkenfelden	1152.0	1587.0		general; alps
ATTP_4-41627001	Mittleres Rodltal	Reinhaltungsverband Mittleres Rodltal	4180.0	Zwettl an der Rodl	Marktplatz	2	Upper Austria	Austria	469107.8428	507078.6924	48.45907788	14.26711917	Oberneukirchen, Sonnberg im Mühlkreis, Zwettl an der Rodl	3565.0	5939.0		general; alps
ATTP_4-41701001	Ampflwang	Marktgemeinde Ampflwang im Hausruckwald	4843.0	Ampflwang im Hausruckwald	Hausruckstraße	12	Upper Austria	Austria	417683.7829	463359.2507	48.06927795	13.56990925	Ampflwang im Hausruckwald, Zell am Pettenfirst	3400.0	4599.0		general; alps
ATTP_4-41703001	Ager-West	Abwasserverband Ager-West	4800.0	Attnang-Puchheim	Ahamer Straße	63	Upper Austria	Austria	430877.4349	457425.6357	48.01540668	13.74657307	Attng-Puchheim, Aurach am Hongar, Desselbrunn, Manning, Ottng am Hausruck, Pilsbach, Puchkirchen am Trattberg, Pühret, Redlham, Regau, Timelkam, Ungech, Vöcklabruck, Wolfsegg am Hausruck, Zell am Pettenfirst	37204.0	50696.0		general; alps
ATTP_4-41710001	Frankenmarkt	Marktgemeinde Frankenmarkt	4890.0	Frankenmarkt	Hauptstraße	85	Upper Austria	Austria	408651.4859	454271.6273	47.98770501	13.44850042	Frankenmarkt, Straß im Attergau, Weißenkirchen im Attergau	7478.0	6127.0		general; alps
ATTP_4-41711001	Vöckla - Redl	Reinhaltungsverband Vöckla-Redl	4871.0	Zipf	Zeiling	35	Upper Austria	Austria	415004.7978	457999.5765	48.0211286	13.53376877	Forch, Frankenburg am Hausruck, Gampern, Neukirchen an der Vöckla, Pfaffing, Redleiten, Vöcklamarkt	26993.0	18415.0		general; alps
ATTP_4-41713002	Attersee	Reinhaltungsverband Attersee	4860.0	Lenzing	Agerstraße	27	Upper Austria	Austria	420578.2626	452130.4404	47.96817679	13.60823137	Attersee am Attersee, Berg im Attergau, Innerschwand am Mondsee, Lenzing, Nußdorf am Attersee, St. Georgen im Attergau, St. Lorenz, Schörfling am Attersee, Seewalchen am Attersee, Steinbach am Attersee, Straß im Attergau, Unterach am Attersee, Weyregg am Attersee, Sankt Gilgen	32767.0	35506.0		general; alps
